tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0367279,Arrested Development,1,61653,8.3,131
tt9179242,Ashish Chanchlani Vines,,15123,8.7,132
tt1219024,Castle,4,32868,8.4,133
tt7660850,Succession,1,66434,8.3,134
tt10802170,The Rehearsal,1,10896,8.9,135
tt4288182,Atlanta,4,15039,8.7,136
tt0285403,Scrubs,8,23877,8.5,137
tt1312171,The Umbrella Academy,2,41176,8.3,138
tt0149460,Futurama,5,43218,8.3,139
tt0248654,Six Feet Under,1,27540,8.4,140
tt0072500,Fawlty Towers,1,13787,8.7,141
tt0898266,The Big Bang Theory,2,97639,8.2,142
tt0098904,Seinfeld,6,78948,8.3,143
tt0898266,The Big Bang Theory,3,91539,8.2,144
tt4189022,Ash vs Evil Dead,1,31966,8.4,145
tt1632701,Suits,1,39947,8.3,146
tt0988818,Gintama,8,7457,9.1,147
tt0098904,Seinfeld,3,93213,8.2,148
tt9522300,Kaguya-sama: Love is War,2,8840,9.0,149
tt3398540,Haikyu!!,4,12247,8.7,150
tt4955642,The Good Place,2,34564,8.4,151
tt3398540,Haikyu!!,3,6156,9.3,152
tt0460649,How I Met Your Mother,1,102269,8.2,153
tt0988818,Gintama,3,7134,9.1,154
tt0460649,How I Met Your Mother,3,75244,8.2,155
tt0491738,Psych,6,16288,8.5,156
tt10541088,Clarkson's Farm,2,7414,9.0,157
tt3895150,Your Lie in April,1,16969,8.5,158
tt0264235,Curb Your Enthusiasm,6,16059,8.5,159
tt0108778,Friends,1,152032,8.2,160
tt1865718,Gravity Falls,1,56734,8.2,161
tt5788792,The Marvelous Mrs. Maisel,1,21426,8.4,162
tt0248654,Six Feet Under,2,20787,8.4,163
tt1586680,Shameless,1,30679,8.3,164
tt2372162,Orange Is the New Black,2,32438,8.3,165
tt5348176,Barry,1,37240,8.3,166
tt0096697,The Simpsons,3,85841,8.2,167
tt10986410,Ted Lasso,2,83172,8.2,168
tt7221388,Cobra Kai,4,30912,8.3,169
tt3293184,Penn Zero: Part-Time Hero,1,12775,8.6,170
tt0387199,Entourage,3,19905,8.4,171
tt0460649,How I Met Your Mother,4,87225,8.2,172
tt0487831,The IT Crowd,2,17230,8.5,173
tt0264235,Curb Your Enthusiasm,10,15525,8.5,174
tt3718778,Over the Garden Wall,1,20484,8.4,175
tt3398228,BoJack Horseman,2,53586,8.2,176
tt11639952,Young Rock,1,22924,8.4,177
tt1219024,Castle,3,31761,8.3,178
tt1586680,Shameless,6,20997,8.4,179
tt5788792,The Marvelous Mrs. Maisel,5,12373,8.6,180
tt2297757,Nathan for You,4,7769,8.9,181
tt1266020,Parks and Recreation,4,49966,8.2,182
tt7908628,What We Do in the Shadows,2,20436,8.4,183
tt1327801,Glee,1,39192,8.2,184
tt7767422,Sex Education,1,41532,8.2,185
tt4189022,Ash vs Evil Dead,3,17131,8.4,186
tt4189022,Ash vs Evil Dead,2,21143,8.4,187
tt1586680,Shameless,2,25403,8.3,188
tt0108778,Friends,9,96546,8.1,189
tt0460649,How I Met Your Mother,5,88200,8.1,190
tt10541088,Clarkson's Farm,1,9829,8.7,191
tt0491738,Psych,5,16030,8.5,192
tt0386676,The Office,6,126602,8.1,193
tt3398540,Haikyu!!,2,11535,8.6,194
tt0491738,Psych,3,16987,8.4,195
tt7908628,What We Do in the Shadows,1,26939,8.3,196
tt0264235,Curb Your Enthusiasm,4,16919,8.4,197
tt7221388,Cobra Kai,5,26513,8.3,198
tt0264235,Curb Your Enthusiasm,8,15441,8.5,199
tt0934814,Chuck,4,26233,8.3,200
tt3526078,Schitt's Creek,6,18865,8.4,201
