tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt3174248,Wall: Raid on Stohess District， Part 3,Attack on Titan,1,25,9.4,16590,80
tt14134754,Nonstandard,Jujutsu Kaisen,1,20,9.6,7035,81
tt8142470,Loved Ones Will Always Watch Over You,Violet Evergarden,1,10,9.8,4403,82
tt15757632,Set Your Heart Ablaze,Demon Slayer: Kimetsu no Yaiba,2,7,9.7,5321,83
tt10655692,The Vat of Acid Episode,Rick and Morty,4,8,9.4,14793,84
tt10783086,The Other Side of the Sea,Attack on Titan,4,1,9.3,34597,85
tt14551446,Sneak Attack,Attack on Titan,4,18,9.3,31661,86
tt9583206,150146,The Promised Neverland,1,12,9.7,5092,87
tt13611850,The Door of Hope,Attack on Titan,4,3,9.3,30737,88
tt8266836,The Showstopper,BoJack Horseman,5,11,9.6,6325,89
tt1322867,Nakama no Itami wa Waga Itami: Zoro Kesshi no Tatakai,One Piece,1,377,9.7,4997,90
tt0850173,Make Love， Not Warcraft,South Park,10,8,9.5,8481,91
tt23471800,The Fire,Bleach: Thousand-Year Blood War,1,6,9.5,8322,92
tt2628854,The Wrong Jedi,Star Wars: The Clone Wars,5,20,9.6,5866,93
tt0822878,The Crossroads of Destiny,Avatar: The Last Airbender,2,20,9.6,5818,94
tt0990611,Silence,Death Note,1,25,9.5,7660,95
tt9632460,A Fist of Divine Speed! Another Gear Four Application Activated!,One Piece,1,870,9.7,4622,96
tt6071338,Naruto to Sasuke,Naruto: Shippuden,1,477,9.7,4616,97
tt5218268,Pickle Rick,Rick and Morty,3,3,9.3,20268,98
tt8630262,Chi to ko,Boruto: Naruto Next Generations,1,65,9.7,4587,99
tt14793314,Yabai yarô,Boruto: Naruto Next Generations,1,204,9.7,4569,100
tt4041680,OVA: No Regrets - Part 2,Attack on Titan,,,9.5,7212,101
tt11028176,Nice While It Lasted,BoJack Horseman,6,16,9.5,7122,102
tt8517724,Pain,Attack on Titan,3,2,9.3,17061,103
tt3333846,Close Rick-counters of the Rick Kind,Rick and Morty,1,10,9.3,16555,104
tt0707287,The Secret Box/Band Geeks,SpongeBob SquarePants,2,15,9.7,4296,105
tt4832268,The Ricks Must Be Crazy,Rick and Morty,2,6,9.3,15724,106
tt4832278,The Wedding Squanchers,Rick and Morty,2,10,9.3,15634,107
tt27589539,Emperor of Rebellion,Vinland Saga,2,22,9.8,3598,108
tt12045824,His Start,My Hero Academia,4,25,9.7,4224,109
tt8733184,Ruler of the Walls,Attack on Titan,3,9,9.3,15148,110
tt13976780,Captain Yami Sukehiro,Black Clover,4,12,9.7,4144,111
tt10529418,A True Warrior,Vinland Saga,1,4,9.6,4988,112
tt9326572,Change Your Mind,Steven Universe,5,28,9.7,4081,113
tt0584444,Jurassic Bark,Futurama,5,2,9.5,6288,114
tt1989158,The Tale of Jiraiya the Gallant,Naruto: Shippuden,1,133,9.7,4024,115
tt11488600,Infinite 100%,My Hero Academia,4,13,9.7,4017,116
tt0516783,Zuko Alone,Avatar: The Last Airbender,2,7,9.5,6066,117
tt1453919,Kesareta Nakama-tachi: Mugiwara Ichimi Saigo no Hi,One Piece,1,405,9.7,3964,118
tt15041334,Rickmurai Jack,Rick and Morty,5,10,9.3,12152,119
tt17008706,Transformation,Demon Slayer: Kimetsu no Yaiba,2,14,9.4,7746,120
tt10512638,The Siege of the North， Part 2,Avatar: The Last Airbender,1,20,9.6,4607,121
tt17163896,Gathering,Demon Slayer: Kimetsu no Yaiba,2,15,9.4,7546,122
tt8164820,Come Along With Me,Adventure Time,10,13,9.7,3755,123
tt2421174,Exit 9B,Regular Show,4,1,9.7,3713,124
tt10023452,The Basement,Attack on Titan,3,19,9.2,19617,125
tt1204263,Sozin's Comet， Part 2: The Old Masters,Avatar: The Last Airbender,3,19,9.5,5376,126
tt1117701,The Avatar and the Fire Lord,Avatar: The Last Airbender,3,6,9.5,5331,127
tt2879076,First Battle: The Struggle for Trost， Part 1,Attack on Titan,1,5,9.2,16972,128
tt13810850,"""The Legendary Battle! Garp and Roger""",One Piece,1,958,9.5,5148,129
tt15411148,Ikenie,Boruto: Naruto Next Generations,1,216,9.6,4174,130
tt1824873,Kaigun Honbu Houkai! Shirohige Kotobanaki Ikari!,One Piece,1,484,9.7,3479,131
tt8543958,Sin,Attack on Titan,3,6,9.2,15712,132
tt14030806,Black Flash,Jujutsu Kaisen,1,19,9.5,5021,133
tt8733190,Bystander,Attack on Titan,3,11,9.2,15481,134
tt18484352,Traitor,Attack on Titan,4,26,9.2,15426,135
tt4228718,Beast Titan,Attack on Titan,2,1,9.2,15410,136
tt2928456,I Can Hear His Heartbeat: The Struggle for Trost， Part 4,Attack on Titan,1,8,9.2,15375,137
tt8733188,Friends,Attack on Titan,3,10,9.2,15111,138
tt6723678,Historia,Attack on Titan,2,5,9.2,14481,139
tt2728492,Summit,Young Justice,2,19,9.7,3388,140
tt3174242,Mercy: Raid on Stohess District， Part 2,Attack on Titan,1,24,9.2,14281,141
tt6723674,Soldier,Attack on Titan,2,4,9.2,14046,142
tt15566072,Raid! Inheriting Oden's Will,One Piece,1,995,9.6,3960,143
tt14342824,Judgment,Attack on Titan,4,17,9.1,37010,144
tt5271822,The Strongest Hero,One Punch Man,1,12,9.4,6130,145
