tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt15163014,Saste Sherlock,Dhindora,1,4,9.2,11648,122
tt3570280,Lazarus,Shameless,4,12,9.4,4104,123
tt2127579,Pillows and Blankets,Community,3,14,9.3,6039,124
tt2005616,Meanwhile,Futurama,10,13,9.4,4056,125
tt7277634,Finding Frances,Nathan for You,4,8,9.5,3070,126
tt5699790,B.A.N.,Atlanta,1,7,9.3,5661,127
tt6305630,Amarsi Un Pò,Master of None,2,9,9.5,2970,128
tt0705971,The Return of the Fellowship of the Ring to the Two Towers,South Park,6,13,9.3,5583,129
tt6733140,Episode #2.6,Fleabag,2,6,9.3,5523,130
tt26897484,Four Minutes,The Marvelous Mrs. Maisel,5,9,9.5,2920,131
tt5878604,Michael's Gambit,The Good Place,1,13,9.3,5355,132
tt8890392,berkman > block,Barry,2,8,9.3,5058,133
tt5338938,Those Who Protect Against All Odds,Gintama,4,39,9.8,1669,134
tt7660914,Nobody Is Ever Missing,Succession,1,10,9.2,8065,135
tt1487742,Niagara: Part 1,The Office,6,4,9.2,7903,136
tt11028156,The Face of Depression,BoJack Horseman,6,7,9.3,4780,137
tt2025155,Last Night Gus,Psych,6,2,9.6,2207,138
tt12412622,Yu Ishigami Closes His Eyes， Part 3/Miyuki Shirogane and Yu Ishigami/Kyoko Otomo Doesn't Realize,Kaguya-sama: Love is War,2,11,9.7,1866,139
tt0583642,The One with the Rumor,Friends,8,9,9.2,7531,140
tt9788424,One Last Con,Suits,9,10,9.4,3366,141
tt6009064,The Absolute Limit Switch,Haikyu!!,2,24,9.8,1606,142
tt1031453,Goodbye， Toby,The Office,4,14,9.2,7301,143
tt1030253,The Job,The Office,3,23,9.2,7191,144
tt15163022,Toota Ek Taara,Dhindora,1,7,9.1,17185,145
tt19064724,Miguel,This Is Us,6,15,9.5,2596,146
tt14443266,The Rise,Cobra Kai,4,10,9.3,4433,147
tt15423194,Chiantishire,Succession,3,8,9.2,6869,148
tt13884098,Vendetta,The Family Man,2,8,9.3,4319,149
tt1268727,Broke,The Office,5,23,9.2,6659,150
tt5734500,Pilot,This Is Us,1,1,9.2,6643,151
tt22016384,Head of the Snake,Cobra Kai,5,10,9.3,4239,152
tt5576234,Karma,Gintama,4,49,9.8,1546,153
tt1537555,The D.E.N.N.I.S. System,It's Always Sunny in Philadelphia,5,10,9.3,4200,154
tt0701987,Ecotone,Six Feet Under,5,9,9.5,2479,155
tt0954401,The One with the Proposal,Friends,6,25,9.2,6298,156
tt3262434,We Have Manners. We're Polite.,Orange Is the New Black,2,13,9.3,4133,157
tt15163018,Erection in progress,Dhindora,1,5,9.1,12972,158
tt1640871,Epidemiology,Community,2,6,9.2,6254,159
tt13884094,Martyrs,The Family Man,2,6,9.3,4119,160
tt8479430,The Trial,What We Do in the Shadows,1,7,9.3,4091,161
tt0583658,The One with the Videotape,Friends,8,4,9.2,6154,162
tt5593252,Nobume,Gintama,4,50,9.8,1514,163
tt10882002,DC,Succession,2,9,9.2,6048,164
tt0701298,You Only Move Twice,The Simpsons,8,2,9.2,6017,165
tt5443922,Farewell， Buddy,Gintama,4,42,9.8,1500,166
tt1630896,The Late Philip J. Fry,Futurama,7,7,9.3,3967,167
tt6305624,Thanksgiving,Master of None,2,8,9.4,2953,168
tt6733136,Episode #2.1,Fleabag,2,1,9.2,5771,169
tt6866356,Chapter Seven: Loud， Fast， and Keep Going,Barry,1,7,9.2,5701,170
tt3557358,Optimal Tip-To-Tip Efficiency,Silicon Valley,1,8,9.3,3857,171
tt10655696,Star Mort Rickturn of the Jerri,Rick and Morty,4,10,9.1,10808,172
tt15163008,Baasi Roti,Dhindora,1,2,9.1,10655,173
tt5181374,25th Hour,Suits,5,16,9.3,3791,174
tt0697729,The Marine Biologist,Seinfeld,5,14,9.2,5509,175
tt1408495,Chuck Versus the Ring,Chuck,2,22,9.5,2295,176
tt15163012,Nano Thug Lenge,Dhindora,1,3,9.1,9862,177
tt0701080,Cape Feare,The Simpsons,5,2,9.2,5371,178
tt2342563,Always,Castle,4,23,9.4,2768,179
tt13633896,All Sales Final,Superstore,6,15,9.5,2232,180
tt2157959,Achievement Point,Steins;Gate,1,24,9.5,2203,181
tt0763044,AWESOM-O,South Park,8,5,9.2,4959,182
tt10322330,The Cabin,This Is Us,4,14,9.5,2179,183
tt1478620,A Very Sunny Christmas,It's Always Sunny in Philadelphia,6,13,9.2,4886,184
tt2157961,Being Meltdown,Steins;Gate,1,22,9.5,2166,185
tt3278566,Cooperative Polygraphy,Community,5,4,9.2,4837,186
tt0701281,Treehouse of Horror V,The Simpsons,6,6,9.2,4831,187
tt6439868,That'll Be the Day,This Is Us,2,13,9.3,3419,188
tt3639420,No Way Out,Suits,3,16,9.3,3407,189
tt0761284,Casa Bonita,South Park,7,11,9.2,4685,190
tt7660896,Which Side Are You On?,Succession,1,6,9.1,7676,191
tt21152028,Honeymoon States,Succession,4,4,9.1,7606,192
tt0793926,Mac Bangs Dennis' Mom,It's Always Sunny in Philadelphia,2,4,9.2,4589,193
tt13884102,The Final Act,The Family Man,2,9,9.2,4586,194
tt1124745,Sweet Dee's Dating a Retarded Person,It's Always Sunny in Philadelphia,3,9,9.2,4561,195
tt11193428,The Hope That Kills You,Ted Lasso,1,10,9.1,7463,196
tt21152030,Kill List,Succession,4,5,9.1,7442,197
tt21152034,Tailgate Party,Succession,4,7,9.1,7260,198
tt5236798,Unyielding Justice,One Punch Man,1,9,9.2,4415,199
tt0701294,Who Shot Mr. Burns? Part One,The Simpsons,6,25,9.2,4409,200
tt11926626,Quarantine,Mythic Quest,1,10,9.4,2501,201
tt5953378,Human Cake,The Filthy Frank Show,6,11,9.4,2480,202
tt3333832,Meeseeks and Destroy,Rick and Morty,1,5,9.0,16155,203
tt3978932,Downer Ending,BoJack Horseman,1,11,9.1,6720,204
tt18233714,Braciole,The Bear,1,8,9.2,4235,205
tt3333834,Rick Potion #9,Rick and Morty,1,6,9.0,15938,206
tt0707301,Chocolate with Nuts/Mermaidman and Barnacleboy V,SpongeBob SquarePants,3,12,9.5,2013,207
tt1256021,The Bath Item Gift Hypothesis,The Big Bang Theory,2,11,9.1,6652,208
tt8100958,You Found Me,The Boys,1,8,9.0,14744,209
tt0606115,The Pineapple Incident,How I Met Your Mother,1,10,9.1,6451,210
tt4166858,Chapter 10: The Unknown,Over the Garden Wall,1,10,9.4,2391,211
tt23708680,The Plight Before Christmas,Bob's Burgers,13,10,9.6,1685,212
tt12356696,Monsters' Ball,Haikyu!!,4,24,9.7,1469,213
tt27052797,it takes a psycho,Barry,4,4,9.2,4080,214
tt5193130,The Animals,Orange Is the New Black,4,12,9.3,3003,215
tt12396812,Mort Dinner Rick Andre,Rick and Morty,5,1,9.0,13964,216
tt8910956,Terry and Korvo Steal a Bear,Solar Opposites,1,7,9.4,2376,217
tt0583482,The One Where Ross Got High,Friends,6,9,9.1,6263,218
tt0831991,The One with Ross's Wedding: Part 2,Friends,4,24,9.1,6233,219
tt11748808,Over the Hill with the Swords of a Thousand Men,The Boys,2,3,9.0,13628,220
tt12283422,Episode #3.6,After Life,3,6,9.2,3985,221
tt11997264,Butcher， Baker， Candlestick Maker,The Boys,2,7,9.0,12937,222
tt2999328,The Gang Tries Desperately to Win an Award,It's Always Sunny in Philadelphia,9,3,9.2,3944,223
tt11028172,Xerox of a Xerox,BoJack Horseman,6,12,9.2,3896,224
tt5153882,Weirdmageddon 2: Escape from Reality,Gravity Falls,2,19,9.3,2883,225
tt17493244,It Was All a Dream,Atlanta,4,10,9.5,1911,226
tt6542608,Stupid Piece of Sh*t,BoJack Horseman,4,6,9.1,5785,227
tt5045754,Dipper and Mabel vs. the Future,Gravity Falls,2,17,9.3,2847,228
tt3507316,Emily,Shameless,4,11,9.3,2844,229
tt2001706,The Gang Goes to the Jersey Shore,It's Always Sunny in Philadelphia,7,2,9.2,3780,230
tt0664503,Christmas Special: Part 2,The Office,3,2,9.3,2831,231
tt2004625,CharDee MacDennis: The Game of Games,It's Always Sunny in Philadelphia,7,7,9.2,3763,232
tt0582556,The Ski Lodge,Frasier,5,14,9.5,1873,233
tt1256191,The Naked Man,How I Met Your Mother,4,9,9.1,5481,234
tt0583532,The One with Monica and Chandler's Wedding: Part 2,Friends,7,24,9.1,5414,235
tt0701173,Marge vs. the Monorail,The Simpsons,4,12,9.1,5402,236
tt0578590,The Germans,Fawlty Towers,1,6,9.3,2747,237
tt1640873,Cooperative Calligraphy,Community,2,8,9.1,5342,238
tt0885707,Bang,Desperate Housewives,3,7,9.5,1839,239
tt5181370,Self Defense,Suits,5,14,9.3,2722,240
tt2310526,High Noon,Suits,2,10,9.2,3581,241
tt6362484,Time's Up for the Gang,It's Always Sunny in Philadelphia,13,4,9.2,3576,242
tt12037532,Domino,The Orville,3,9,9.2,3530,243
tt0761294,Trapped in the Closet,South Park,9,12,9.1,5041,244
tt5338912,Ninja Village,Gintama,4,36,9.8,1210,245
tt19655884,Sunflowers,Ted Lasso,3,6,9.0,9100,246
tt7841694,Mercy,Cobra Kai,1,10,9.1,5007,247
tt0705928,Good Times with Weapons,South Park,8,1,9.1,4991,248
tt13842150,The Last Day Pt 1,Brooklyn Nine-Nine,8,9,9.2,3424,249
tt21116402,The Fielder Method,The Rehearsal,1,4,9.4,2094,250
tt6186502,Duck Karma,The Nutshack,1,5,4.7,359,254861
tt9526996,Fun,Pinky Malinky,1,15,5.2,497,254862
tt2260074,Face Freeze!/Glove World R.I.P.,SpongeBob SquarePants,8,20,5.1,462,254863
tt10933664,The Winter of Our Monetized Content,The Simpsons,31,1,5.9,1081,254864
tt2763604,Episode #1.12,The Jim Nabors Show,1,12,1.3,125,254865
tt3833862,Driver's Breaducation/Food Fight Club,Breadwinners,1,8,3.2,197,254866
tt2055376,Barnacle Face/Pet Sitter Pat,SpongeBob SquarePants,8,12,4.9,407,254867
tt11584876,Exodus Part One,ThunderCats Roar,1,1,2.8,176,254868
tt4971648,Ellen's Season 13 Bi-Coastal Premiere Week,The Ellen DeGeneres Show,13,1,1.6,133,254869
tt0960403,Ami Yumi 3000/The Ride Stuff/Were-Kaz,Hi Hi Puffy AmiYumi,2,7,5.4,594,254870
tt26229288,The End of Innocence,The Proud Family: Louder and Prouder,2,6,3.3,204,254871
tt3567210,Lost at Pond/From Bad to Nurse,Breadwinners,1,5,3.7,234,254872
tt6151642,Blindspots,Scream: The TV Series,3,5,5.3,548,254873
tt10126678,D'oh Canada,The Simpsons,30,21,5.8,948,254874
tt0960402,Ami Goes Bad/Robo-Pop/Metal Mental,Hi Hi Puffy AmiYumi,1,4,5.4,602,254875
tt12782838,Sword,Chad,1,2,4.3,300,254876
tt0726379,Joan Crawford， Xavier Cugat， Charo,The Tonight Show Starring Johnny Carson,,,1.1,122,254877
tt1560384,A Day Without Tears/Summer Job,SpongeBob SquarePants,7,10,5.1,473,254878
tt3833868,Diner Ducks/Switcheroo,Breadwinners,1,9,3.1,194,254879
tt1943583,Those Fancy Japanese Toilets,Two and a Half Men,9,7,5.9,1118,254880
tt0726384,Joan Crawford， Dick Shawn， Corbett Monica,The Tonight Show Starring Johnny Carson,,,1.0,120,254881
tt0757027,Terrance and Phillip in Not Without My Anus,South Park,2,1,6.3,3488,254882
tt4281928,Family， Bublé， Deep-Fried Turkey,Two and a Half Men,12,8,5.6,742,254883
tt0716910,Whirlpool,Tales from the Crypt,6,3,5.3,557,254884
tt6186160,Pimp My Jeepney,The Nutshack,1,3,4.7,370,254885
tt0158828,Noah,The Wonderful World of Disney,2,3,5.0,446,254886
tt6566208,Designer Babies,Bill Nye Saves the World,1,12,4.0,267,254887
tt0313116,Phenomenon II,The Wonderful World of Disney,45,3,5.1,481,254888
tt13056376,The 7 Beer Itch,The Simpsons,32,5,5.7,862,254889
tt15041318,Gotron Jerrysis Rickvangelion,Rick and Morty,5,7,6.4,8850,254890
tt7635410,Send in Stewie， Please,Family Guy,16,12,6.2,2453,254891
tt5205220,Wolf Head Bread/Rock N' Roar,Breadwinners,2,5,2.2,157,254892
tt3567216,Rocket Trouble/The Brave and the Mold,Breadwinners,1,4,3.6,234,254893
tt12782852,Lakehouse,Chad,1,7,3.6,236,254894
tt0716936,Djinn， No Chaser,Tales from the Darkside,1,10,4.7,384,254895
tt4197858,The 2，000-Year-Old Virgin,Family Guy,13,6,6.0,1469,254896
tt2952198,Episode dated 5 June 2013,Late Night with Jimmy Fallon,,,1.2,129,254897
tt2639140,Phil Keoghan， Bruce Jenner， Jane Seymour， Jeff Gordon， Larry Hagman,I Get That a Lot,1,5,1.2,129,254897
tt4206566,Thirty-Eight， Sixty-Two， Thirty-Eight,Two and a Half Men,12,4,5.6,795,254899
tt0151683,My Date with the President's Daughter,The Wonderful World of Disney,1,20,6.3,4332,254900
tt2267999,Get the Girl,The Office,8,19,6.3,4415,254901
tt4581746,Adventures in Big Baby Bun Sitting/Crumbskull,Breadwinners,2,1,2.5,173,254902
tt12216282,Atlantic City,Ramy,2,7,5.5,720,254903
tt4225950,Space Ducks/Kettastrophe,Breadwinners,1,16,2.8,188,254904
tt1644907,The Clash of Triton,SpongeBob SquarePants,6,26,5.1,509,254905
