tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0338616,I'm a Celebrity， Get Me Out of Here!,20,312,6.1,2168
tt8962394,Making the Cut,2,452,6.4,2169
tt7316998,Richard Osman's House of Games,2,839,6.6,2170
tt0363307,America's Next Top Model,19,425,6.3,2171
tt0278191,Fear Factor,2,639,6.5,2172
tt1673441,Dual Survival,7,160,5.3,2173
tt0363307,America's Next Top Model,3,585,6.5,2174
tt13563634,Best Leftovers Ever!,1,236,5.8,2175
tt9680524,Glow Up: Britain's Next Make-Up Star,1,459,6.4,2176
tt8272292,Taskmaster,1,137,5.0,2177
tt0313038,The Bachelor,9,108,4.4,2178
tt0380136,QI,16,1150,6.7,2179
tt0380136,QI,15,1345,6.7,2180
tt0363307,America's Next Top Model,10,453,6.3,2181
tt0965393,Rock of Love with Bret Michaels,2,191,5.5,2182
tt0380136,QI,19,683,6.5,2183
tt0399977,Ich bin ein Star - Holt mich hier raus!,2,279,5.9,2184
tt4770018,Love Island,1,686,6.5,2185
tt0363307,America's Next Top Model,21,735,6.5,2186
tt0364782,The Apprentice,11,494,6.3,2187
tt0313038,The Bachelor,7,110,4.3,2188
tt0278191,Fear Factor,1,391,6.2,2189
tt0399977,Ich bin ein Star - Holt mich hier raus!,1,223,5.6,2190
tt1711420,The Great Food Truck Race,15,139,4.8,2191
tt0364829,Last Comic Standing,5,91,3.7,2192
tt8962394,Making the Cut,1,889,6.6,2193
tt0313038,The Bachelor,26,325,6.0,2194
tt0313038,The Bachelor,10,110,4.2,2195
tt0313038,The Bachelor,12,124,4.5,2196
tt0348894,The Bachelorette,3,119,4.3,2197
tt0364782,The Apprentice,14,333,6.0,2198
tt0362339,Deutschland sucht den Superstar,8,91,3.5,2199
tt0363307,America's Next Top Model,2,624,6.4,2200
tt0820392,Come Dine with Me,4,66,2.2,2201
tt0348894,The Bachelorette,10,202,5.4,2202
tt1442550,Shark Tank,14,627,6.4,2203
tt0348894,The Bachelorette,2,118,4.2,2204
tt0348894,The Bachelorette,7,182,5.1,2205
