tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt9522300,Kaguya-sama: Love is War,3,8961,9.1,145
tt0988818,Gintama,5,7488,9.3,146
tt12708542,Star Wars: The Bad Batch,1,60918,7.9,147
tt0458290,Star Wars: The Clone Wars,6,37546,8.1,148
tt3293184,Penn Zero: Part-Time Hero,1,12775,8.6,149
tt0275137,Justice League,2,17323,8.4,150
tt0149460,Futurama,1,30566,8.1,151
tt0458290,Star Wars: The Clone Wars,3,70511,7.9,152
tt1305826,Adventure Time,3,40562,8.0,153
tt7658402,Harley Quinn,1,21050,8.3,154
tt7441658,Black Clover,3,24575,8.2,155
tt4508902,One Punch Man,2,24670,8.2,156
tt8050756,The Owl House,1,21700,8.2,157
tt9522300,Kaguya-sama: Love is War,2,8841,9.0,158
tt1305826,Adventure Time,9,17174,8.4,159
tt0994314,Code Geass,1,24132,8.2,160
tt1486217,Archer,2,23516,8.2,161
tt5249462,Erased,1,13336,8.5,162
tt1305826,Adventure Time,4,41361,8.0,163
tt0149460,Futurama,2,54454,7.9,164
tt3398540,Haikyu!!,1,13490,8.5,165
tt2861424,Rick and Morty,5,106600,7.8,166
tt0870039,Growing Up Creepie,1,5070,9.8,167
tt0149460,Futurama,4,30557,8.1,168
tt0988818,Gintama,8,7458,9.1,169
tt0121955,South Park,12,39761,8.0,170
tt0434665,Bleach,14,18312,8.3,171
tt3398540,Haikyu!!,2,11533,8.6,172
tt4644488,Dragon Ball Super,1,62160,7.9,173
tt11247158,The Legend of Vox Machina,2,10582,8.7,174
tt6317068,Final Space,1,13555,8.5,175
tt0121955,South Park,19,26770,8.1,176
tt0121955,South Park,3,48281,7.9,177
tt6517102,Castlevania,3,15953,8.3,178
tt10168312,What If...?,1,135665,7.8,179
tt0988818,Gintama,3,7136,9.1,180
tt1486217,Archer,3,21481,8.2,181
tt0121955,South Park,17,27061,8.1,182
tt8050740,Amphibia,2,8896,8.8,183
tt0096697,The Simpsons,9,65302,7.8,184
tt5626028,My Hero Academia,1,20160,8.2,185
tt7745956,She-Ra and the Princesses of Power,4,13772,8.4,186
tt3398540,Haikyu!!,3,6156,9.3,187
tt0121955,South Park,1,50242,7.9,188
tt2359704,JoJo's Bizarre Adventure,1,29300,8.0,189
tt3398228,BoJack Horseman,1,58088,7.9,190
tt3358020,Parasyte: The Maxim,1,17229,8.2,191
tt9679542,Dr. Stone,1,15163,8.3,192
tt0214341,Dragon Ball Z,2,38986,7.9,193
tt15222080,Blue Lock,1,14539,8.3,194
tt13718450,86,2,7338,9.0,195
tt5607616,Re: Zero， Starting Life in Another World,1,22019,8.1,196
tt7441658,Black Clover,1,28221,8.0,197
tt12708542,Star Wars: The Bad Batch,2,44674,7.9,198
tt6517102,Castlevania,2,15067,8.3,199
tt6905542,The Dark Crystal: Age of Resistance,1,11101,8.5,200
tt1942683,The Amazing World of Gumball,5,12225,8.4,201
tt0121955,South Park,18,26843,8.0,202
tt3909224,The Seven Deadly Sins,3,10696,8.5,203
tt0214341,Dragon Ball Z,1,39410,7.9,204
tt1486217,Archer,6,16810,8.2,205
tt7678620,Bluey,3,8646,8.7,206
tt1751105,My Little Pony: Friendship Is Magic,2,19265,8.1,207
tt5897304,Mob Psycho 100,3,9330,8.6,208
tt0421357,Fullmetal Alchemist,1,25442,8.0,209
tt0318871,Berserk,1,17605,8.1,210
tt1305826,Adventure Time,2,42962,7.8,211
tt5531466,DuckTales,2,15941,8.2,212
tt8515016,Banana Fish,1,10185,8.5,213
tt13714610,Steven Universe Future,1,13224,8.3,214
tt11165358,Adventure Time: Distant Lands,1,7035,8.9,215
tt11639414,The Midnight Gospel,1,10423,8.5,216
tt0434665,Bleach,3,11657,8.4,217
tt7678620,Bluey,1,13156,8.3,218
tt21030032,【Oshi No Ko】,1,7783,8.7,219
tt9304350,Fruits Basket,3,4997,9.3,220
tt1561755,Bob's Burgers,3,23691,8.0,221
tt9458304,Dororo,1,11856,8.3,222
tt6025022,Justice League Unlimited,2,9107,8.5,223
tt5531466,DuckTales,3,13303,8.2,224
tt5897304,Mob Psycho 100,1,13007,8.2,225
tt0278238,Samurai Jack,1,11282,8.3,226
tt2404499,Kingdom,3,5124,9.2,227
tt5531466,DuckTales,1,19313,8.0,228
tt0121955,South Park,2,52773,7.8,229
tt0423731,Samurai Champloo,1,14906,8.1,230
tt0103359,Batman: The Animated Series,2,14493,8.1,231
tt8050740,Amphibia,3,6717,8.8,232
tt5626028,My Hero Academia,5,26601,7.9,233
tt10332508,Primal,2,7300,8.7,234
tt3232262,Sonic Boom,2,11491,8.3,235
tt0965547,Slam Dunk,1,9188,8.4,236
tt1942683,The Amazing World of Gumball,2,14928,8.1,237
tt0096697,The Simpsons,1,63876,7.7,238
tt1486217,Archer,5,17267,8.0,239
tt0458290,Star Wars: The Clone Wars,2,69630,7.7,240
tt9522300,Kaguya-sama: Love is War,1,7696,8.5,241
tt1486217,Archer,7,12047,8.2,242
tt0852863,Phineas and Ferb,2,10079,8.3,243
tt1942683,The Amazing World of Gumball,3,13402,8.1,244
tt9054364,That Time I Got Reincarnated as a Slime,2,8859,8.4,245
tt1486217,Archer,1,21972,7.9,246
tt3741634,Tokyo Ghoul,1,11747,8.2,247
tt1751105,My Little Pony: Friendship Is Magic,5,13720,8.1,248
tt8688814,The Dragon Prince,3,5987,8.7,249
tt6994156,Close Enough,3,6428,8.6,250
tt0168366,Pokémon,5,8806,7.1,7955
tt9165462,The Casagrandes,1,1873,6.6,7956
tt0159192,Lupin the 3rd,4,1338,6.3,7957
