tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt5504652,The All Night Bus Ride,Roadies,1,8,8.9,253,161
tt8746508,Providence,Fosse/Verdon,1,8,8.6,379,162
tt4286808,Steven Spielberg vs. Alfred Hitchcock,Epic Rap Battles of History,4,6,9.1,206,163
tt5451414,You're the Best or You F'ing Suck,Mozart in the Jungle,3,10,8.6,375,164
tt13694974,Ad Man,Dave,2,7,8.4,561,165
tt4110738,Dangerous Bonds,Empire,1,5,8.3,747,166
tt1626112,I'll Fly Away,Treme,1,10,8.7,320,167
tt8544134,Rich Wigga Poor Wigga,Atlanta,3,9,8.1,2030,168
tt0538709,Negrodamus & The Niggar Family,Chappelle's Show,2,2,8.4,533,169
tt4381070,Pilot,Vinyl,1,1,8.1,1892,170
tt4617352,Gamble Everything,The Get Down,1,10,8.6,358,171
tt3391206,City of Angels,Glee,5,11,8.2,1013,172
tt1092201,Bette Davis， Steve Lawrence & Eydie Gormé， Alan King,The Dinah Shore Chevy Show,2,18,9.6,136,173
tt1011396,Girlfriends,Flight of the Conchords,1,8,8.3,688,174
tt4617354,Only from Exile Can We Come Home,The Get Down,1,11,8.6,353,175
tt0917937,Justin Timberlake,Saturday Night Live,32,9,8.7,303,176
tt4172598,Who I Am,Empire,1,12,8.3,664,177
tt9759382,I Can't Stop Loving You (1953 - 1963),Country Music,1,4,9.1,191,178
tt1442939,Mash-Up,Glee,1,8,8.1,1612,179
tt1442934,Mattress,Glee,1,12,8.1,1594,180
tt1514920,Throwdown,Glee,1,7,8.1,1559,181
tt21111388,Me singing Don't Wanna Be Torn by Hannah Montana - Christina Grimmie,Christina Grimmie Zeldaxlove 64,1,1,9.9,111,182
tt0169554,Andrew Lloyd Webber: The Royal Albert Hall Celebration,Great Performances,,,8.4,479,183
tt1628284,Sexy,Glee,2,15,8.1,1437,184
tt4699472,Cyclone,Vinyl,1,6,8.2,856,185
tt1628279,Special Education,Glee,2,9,8.1,1432,186
tt5797336,If Tomorrow Never Comes,Nashville,5,9,8.8,249,187
tt2001507,Asian F,Glee,3,3,8.1,1389,188
tt1528186,July '68 to the End,The Beatles Anthology,1,8,9.0,200,189
tt4170028,You Go to My Head,Mozart in the Jungle,1,7,8.3,583,190
tt2001496,Heart,Glee,3,13,8.1,1284,191
tt1355997,Love Is a Weapon of Choice,Flight of the Conchords,2,6,8.3,574,192
tt0626283,Episode #2.51,The Late Late Show with Craig Ferguson,2,51,8.9,216,193
tt0560570,Carrie Fisher and Mark Hamill,Dinah!,3,196,9.3,152,194
tt12441746,HeHe， HeHe,Above All That Is Random,1,1,9.6,124,195
tt2001500,Dance with Somebody,Glee,3,17,8.1,1218,196
tt4484320,Conan in Cuba,Conan,5,56,8.9,213,197
tt27304925,Wisconsin,Dave,3,4,8.5,362,198
tt1355998,Prime Minister,Flight of the Conchords,2,7,8.3,557,199
tt5691444,Nobody Beats the Biebs,Atlanta,1,5,8.0,2869,200
tt1738150,Episode #1.5,The Milton Berle Show,1,5,9.8,110,201
tt1191489,Ben Affleck/Mary J. Blige/Cleto Escobedo III,Jimmy Kimmel Live!,6,30,9.3,150,202
tt1626418,Episode #8.82,Jimmy Kimmel Live!,8,82,9.7,116,203
tt2001501,Choke,Glee,3,18,8.1,1179,204
tt1622160,1. Bolum,Gönülçelen,1,1,9.0,191,205
tt0161997,Swan Lake,Great Performances,26,15,8.5,355,206
tt23397820,Eight Views,Bocchi the Rock!,1,6,8.6,300,207
tt7452980,Opening Night,Rise,1,10,8.9,208,208
tt6197726,Algumas Certezas， Muitas Dúvidas,Young Hearts,18,108,10.0,98,209
tt4170024,The Rehearsal,Mozart in the Jungle,1,6,8.3,529,210
tt1526962,July '66 to June '67,The Beatles Anthology,1,6,8.9,205,211
tt1752965,Do Watcha Wanna,Treme,2,11,8.8,227,212
tt3902882,Homecoming,Glee,6,2,8.1,1062,213
tt1622162,3. Bolum,Gönülçelen,1,3,9.0,184,214
tt1622161,2. Bolum,Gönülçelen,1,2,9.0,184,214
tt1006987,Sally,Flight of the Conchords,1,1,8.1,1030,216
tt6767776,Beyond the Sunset,Nashville,6,16,8.8,224,217
tt1036019,What Goes on Tour,Flight of the Conchords,1,9,8.2,679,218
tt1526960,August '64 to August '65,The Beatles Anthology,1,4,8.8,222,219
tt1528187,June '67 to July '68,The Beatles Anthology,1,7,8.9,199,220
tt1622163,4. Bolum,Gönülçelen,1,4,9.0,179,221
tt1033815,New Fans,Flight of the Conchords,1,10,8.2,646,222
tt0911917,The Metalocalypse Has Begun,Metalocalypse,1,20,8.7,245,223
tt6197738,Identidade,Young Hearts,17,94,9.9,98,224
tt5085672,Home,Mozart in the Jungle,2,10,8.4,387,225
tt4617332,Seek Those Who Fan Your Flames,The Get Down,1,2,8.2,629,226
tt11266762,Track 3: Someone Saved My Life Tonight,Daisy Jones & The Six,1,3,8.1,926,227
tt3999286,We Built This Glee Club,Glee,6,11,8.1,925,228
tt8509958,These Old Bones,Dolly Parton's Heartstrings,1,8,8.5,319,229
tt1526961,August '65 to July '66,The Beatles Anthology,1,5,8.8,214,230
tt1514911,Hell-O,Glee,1,14,8.0,1688,231
tt4262238,Sins of the Father,Empire,1,10,8.2,611,232
tt4587736,Anna Kendrick vs. John Krasinski,Lip Sync Battle,1,4,8.7,237,233
tt1522698,March '63 to February '64,The Beatles Anthology,1,2,8.7,236,234
tt1628295,The Rocky Horror Glee Show,Glee,2,5,8.0,1593,235
tt11291416,Tenkyu,Kono Oto Tomare!,1,25,9.7,106,236
tt1514914,Bad Reputation,Glee,1,17,8.0,1575,237
tt4617334,Darkness Is Your Candle,The Get Down,1,3,8.2,597,238
tt0402026,Judy Garland: By Myself,American Masters,18,4,8.5,308,239
tt0267392,The Corrs,Unplugged,10,4,8.6,265,240
tt1628278,Audition,Glee,2,1,8.0,1530,241
tt1514915,Laryngitis,Glee,1,18,8.0,1526,242
tt5504666,The Load Out,Roadies,1,10,8.7,231,243
tt2723826,Justin Timberlake,Saturday Night Live,38,16,8.4,361,244
tt11737076,Shuddhikaran,Bandish Bandits,1,2,8.7,230,245
tt0359610,New York City Opera: A Little Night Music,Live from Lincoln Center,15,3,9.1,155,246
tt1034827,Bret Gives Up the Dream,Flight of the Conchords,1,2,8.1,825,247
tt22876584,Bonjour， Hi,Canada's Drag Race: Canada vs the World,1,1,8.3,437,248
tt2384376,Escrever ou Digitar?,Fantastic,27,1,9.8,98,249
tt6222376,Dave Chappelle/A Tribe Called Quest,Saturday Night Live,42,6,8.2,562,250
tt6661344,Chris Pine/LCD Soundsystem,Saturday Night Live,42,19,6.2,247,20976
tt0627507,Mike Myers/Ron James,Late Night with Conan O'Brien,11,66,2.3,28,20977
tt1081496,Episode #4.126,The Late Late Show with Craig Ferguson,4,126,4.4,54,20978
tt0455242,200 Greatest Pop Culture Icons,The Greatest,,,5.2,83,20979
tt0625749,Episode dated 11 June 2004,Last Call with Carson Daly,,,1.0,22,20980
tt0991476,Episode #6.29,American Idol,6,29,3.9,45,20981
tt0798740,Pride Goeth Before the 'Fro,American Idol,1,12,3.9,45,20981
tt0601275,Little Black Book,High Tide,3,15,2.2,28,20983
tt0694862,Andy Roddick/Dave Matthews,Saturday Night Live,29,5,4.8,67,20984
tt0550313,Episode dated 16 October 2002,Cribs,,,1.8,26,20985
tt0941731,Episode dated 19 January 2007,Late Show with David Letterman,,,1.8,26,20985
tt0896492,Episode #2.9,Video on Trial,2,9,4.6,61,20987
tt1540545,Come Fail Away,Hannah Montana,3,27,5.9,163,20988
tt0627761,Gisele Bündchen/Dane Cook/The White Stripes,Late Night with Conan O'Brien,13,47,2.7,32,20989
tt6298494,John Cena/Maren Morris,Saturday Night Live,42,9,6.2,265,20990
tt27125946,Molly Shannon/Jonas Brothers,Saturday Night Live,48,17,6.1,220,20991
