tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt3230854,The Expanse,6,15066,8.3,135
tt3205802,How to Get Away with Murder,5,16357,8.3,136
tt1578873,Pretty Little Liars,3,19363,8.2,137
tt12197698,Leverage: Redemption,1,11512,8.4,138
tt1103987,Leverage,4,11488,8.4,139
tt0203259,Law & Order: Special Victims Unit,8,19911,8.2,140
tt0491738,Psych,7,13918,8.3,141
tt6048596,The Sinner,1,24846,8.1,142
tt1103987,Leverage,3,10754,8.4,143
tt1196946,The Mentalist,4,32277,8.0,144
tt4635282,The OA,1,23668,8.1,145
tt9319668,1899,1,37714,8.0,146
tt0203259,Law & Order: Special Victims Unit,2,19555,8.2,147
tt1103987,Leverage,5,9069,8.5,148
tt1796960,Homeland,7,24902,8.1,149
tt2149175,The Americans,2,20815,8.1,150
tt2191671,Elementary,1,34330,8.0,151
tt0203259,Law & Order: Special Victims Unit,11,21242,8.1,152
tt0106179,The X-Files,2,116675,7.9,153
tt13315156,First Kill,1,48944,7.9,154
tt1196946,The Mentalist,7,15691,8.2,155
tt3230854,The Expanse,1,40035,8.0,156
tt1196946,The Mentalist,5,29046,8.0,157
tt0844441,True Blood,1,26605,8.0,158
tt0410975,Desperate Housewives,3,15217,8.2,159
tt1837642,Revenge,3,14872,8.2,160
tt1474684,Luther,2,10424,8.4,161
tt2188671,Bates Motel,1,24677,8.1,162
tt2304589,Defending Jacob,1,18014,8.1,163
tt0203259,Law & Order: Special Victims Unit,1,23843,8.1,164
tt2741602,The Blacklist,4,31611,8.0,165
tt0203259,Law & Order: Special Victims Unit,15,19546,8.1,166
tt1796960,Homeland,6,26790,8.0,167
tt0247082,CSI: Crime Scene Investigation,7,20043,8.1,168
tt0475784,Westworld,4,36837,8.0,169
tt1837642,Revenge,4,14221,8.2,170
tt0844441,True Blood,3,18695,8.1,171
tt1196946,The Mentalist,2,31747,8.0,172
tt3921820,Les Synaudes,4,4644,9.0,173
tt0452046,Criminal Minds,3,45290,7.9,174
tt1837642,Revenge,2,16914,8.1,175
tt2661044,The 100,1,63750,7.9,176
tt2618986,Wayward Pines,1,20194,8.1,177
tt1637727,The Killing,2,14190,8.2,178
tt2303687,Line of Duty,4,7463,8.5,179
tt10970552,The Haunting of Bly Manor,1,39967,7.9,180
tt2303687,Line of Duty,5,7297,8.5,181
tt13634792,Mouse,1,5675,8.7,182
tt1103987,Leverage,1,11807,8.2,183
tt0410975,Desperate Housewives,4,10851,8.3,184
tt2701582,Endeavour,1,10268,8.3,185
tt10327354,Prodigal Son,1,16320,8.1,186
tt1898069,American Gods,1,27982,8.0,187
tt0203259,Law & Order: Special Victims Unit,13,19653,8.0,188
tt0158552,Charmed,3,17806,8.1,189
tt0844441,True Blood,4,17447,8.1,190
tt1103987,Leverage,2,10536,8.3,191
tt0410975,Desperate Housewives,5,13690,8.1,192
tt5368542,The Exorcist,1,13945,8.1,193
tt0410975,Desperate Housewives,1,17579,8.0,194
tt1637727,The Killing,4,6679,8.5,195
tt1399664,The Night Manager,1,15675,8.1,196
tt1578873,Pretty Little Liars,4,18328,8.0,197
tt12831098,Moriarty the Patriot,1,7567,8.4,198
tt0247082,CSI: Crime Scene Investigation,5,23037,8.0,199
tt0491738,Psych,1,18457,8.0,200
tt1196946,The Mentalist,1,38006,7.9,201
tt3877200,The Missing,2,5512,8.7,202
tt2303687,Line of Duty,2,7561,8.4,203
tt0050051,Perry Mason,1,15854,8.1,204
tt1135300,Dollhouse,2,9467,8.3,205
tt5651844,Travelers,2,13814,8.1,206
tt2384811,Utopia,2,5428,8.6,207
tt1795096,Behzat Ç: An Ankara Detective Story,1,5382,8.6,208
tt8690918,Resident Alien,1,17086,8.0,209
tt9348692,Criminal: UK,2,6089,8.5,210
tt5651844,Travelers,1,17665,8.0,211
tt2384811,Utopia,1,7101,8.4,212
tt1637727,The Killing,1,17700,8.0,213
tt0158552,Charmed,4,15790,8.0,214
tt2249364,Broadchurch,3,11485,8.1,215
tt0452046,Criminal Minds,5,49821,7.8,216
tt11912196,Asur: Welcome to Your Dark Side,1,6336,8.4,217
tt5420376,Riverdale,1,32373,7.9,218
tt1442462,The Good Wife,2,15142,8.0,219
tt3148266,12 Monkeys,1,18069,8.0,220
tt4254242,The Magicians,4,8715,8.2,221
tt0106179,The X-Files,8,56693,7.8,222
tt0319969,Carnivàle,2,6852,8.3,223
tt1442462,The Good Wife,6,13045,8.0,224
tt2701582,Endeavour,2,5036,8.6,225
tt1578873,Pretty Little Liars,5,17507,8.0,226
tt8127644,The Adventures of Sherlock Holmes and Dr. Watson,1,6821,8.3,227
tt0247082,CSI: Crime Scene Investigation,1,22457,7.9,228
tt0106179,The X-Files,1,145841,7.7,229
tt2249364,Broadchurch,2,14122,8.0,230
tt2191671,Elementary,4,19301,7.9,231
tt0452046,Criminal Minds,1,58096,7.8,232
tt1442462,The Good Wife,3,13539,8.0,233
tt1733785,The Bridge,1,11679,8.1,234
tt2191671,Elementary,3,21952,7.9,235
tt2191671,Elementary,2,25073,7.9,236
tt4604612,The Alienist,1,18243,7.9,237
tt0410975,Desperate Housewives,8,11699,8.0,238
tt11691684,Flower of Evil,1,3315,8.9,239
tt5296406,Designated Survivor,1,38595,7.8,240
tt14164730,Dexter: New Blood,1,100288,7.7,241
tt0275140,Law & Order: Criminal Intent,2,8239,8.2,242
tt1578873,Pretty Little Liars,1,22704,7.9,243
tt0458253,The Closer,7,6517,8.3,244
tt0410975,Desperate Housewives,2,14400,8.0,245
tt0094525,Poirot,9,12505,8.0,246
tt2149175,The Americans,5,15991,7.9,247
tt1442462,The Good Wife,4,13092,8.0,248
tt1733785,The Bridge,2,9091,8.1,249
tt0050051,Perry Mason,3,7225,8.2,250
tt1734537,Marple,6,3205,7.2,3901
tt13178594,Tajne vinove loze,1,377,5.3,3902
tt3498622,Fortitude,3,919,6.6,3903
tt2758950,Helix,2,4499,7.3,3904
tt5296406,Designated Survivor,3,9517,7.4,3905
tt0085031,The Hitchhiker,4,839,6.5,3906
tt13067118,The Penthouse: War in Life,3,721,6.3,3907
tt12914570,Beleznica profesora Miskovica,2,226,3.8,3908
tt8613776,Kommissar Dupin,1,681,6.2,3909
tt6467294,Somewhere Between,1,1832,7.0,3910
tt0118401,Midsomer Murders,18,3505,7.2,3911
tt0383126,MythBusters,10,2141,7.0,3912
tt0806901,Police Call 110,51,682,6.2,3913
tt15525658,Lady Voyeur,1,564,5.9,3914
tt11685912,Outer Range,1,9603,7.3,3915
tt0806901,Police Call 110,47,781,6.3,3916
tt0043238,Tales of Tomorrow,2,927,6.5,3917
tt0041061,Suspense,3,599,6.0,3918
tt15473010,The Tailor,1,814,6.4,3919
tt0383126,MythBusters,9,2335,7.1,3920
tt0041061,Suspense,5,764,6.3,3921
tt6038954,Picnic at Hanging Rock,1,1403,6.8,3922
tt5839454,Paranoid,1,2289,7.1,3923
tt3560060,CSI: Cyber,2,3605,7.2,3924
tt2299141,The Syndicate,4,337,4.8,3925
tt11343600,Brand New Cherry Flavor,1,4198,7.2,3926
tt0092357,Friday the 13th: The Series,3,1898,7.0,3927
tt0041061,Suspense,4,810,6.3,3928
tt0201391,Roswell,3,4877,7.2,3929
tt0101198,Silk Stalkings,1,977,6.5,3930
tt6616260,Deadwind,1,3632,7.2,3931
tt6729080,Collateral,1,2671,7.1,3932
tt10482370,The Third Day,1,3900,7.2,3933
tt7569576,The Flight Attendant,2,6408,7.3,3934
tt6623682,Rebecka Martinsson,1,1687,6.9,3935
tt0891405,Pfarrer Braun,1,790,6.2,3936
tt26256718,Vertigo,1,329,4.5,3937
tt0068132,The Sixth Sense,2,661,6.0,3938
tt0046588,Colonel March of Scotland Yard,1,1455,6.7,3939
tt13229964,Godzilla Singular Point,1,1413,6.7,3940
tt21332800,School Tales the Series,1,543,5.6,3941
tt5625066,Submission,1,957,6.4,3942
tt0088571,Moonlighting,4,1865,6.9,3943
tt0115322,Profiler,4,2580,7.0,3944
tt1898069,American Gods,2,11960,7.3,3945
tt9731242,The Mess You Leave Behind,1,1853,6.9,3946
tt0085031,The Hitchhiker,5,855,6.2,3947
tt0433309,Numb3rs,2,6346,7.3,3948
tt0041061,Suspense,2,915,6.3,3949
tt6130902,Lore,1,3169,7.1,3950
tt12976224,The Essex Serpent,1,2180,6.9,3951
tt7118596,Iss Pyaar Ko Kya Naam Doon 3,1,1202,6.5,3952
tt0321021,Without a Trace,5,3289,7.1,3953
tt1333050,Persons Unknown,1,1756,6.8,3954
tt3574152,Partners in Crime,1,1401,6.7,3955
tt1734537,Marple,1,8275,7.3,3956
tt8021824,The Innocents,1,1998,6.9,3957
tt0092357,Friday the 13th: The Series,2,2808,7.0,3958
tt0123816,Earth: Final Conflict,1,1874,6.8,3959
tt12914570,Beleznica profesora Miskovica,1,463,5.0,3960
tt10888878,Clickbait,1,8847,7.3,3961
tt10075318,The Gift,2,2782,7.0,3962
tt0062568,Hawaii Five-O,10,1612,6.7,3963
tt0062568,Hawaii Five-O,11,1336,6.6,3964
tt10973800,Equinox,1,1673,6.7,3965
tt4214012,Nord bei Nordwest,1,1729,6.8,3966
tt1846197,The Sandhamn Murders,7,993,6.3,3967
tt13444912,The Midnight Club,1,10945,7.3,3968
tt10767748,Tiny Pretty Things,1,1863,6.8,3969
tt9879074,The Disappearance of Madeleine McCann,1,2795,7.0,3970
tt24244206,Three-Body,1,233,2.4,3971
tt14218674,NCIS: Hawai'i,1,8696,7.3,3972
tt0085031,The Hitchhiker,3,1106,6.3,3973
tt12805346,Aashram,2,883,6.1,3974
tt27111245,Curious Caterer,1,1270,6.5,3975
tt4132692,Between,1,1786,6.7,3976
