tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt0708438,"Mirror, Mirror",Star Trek: The Original Series,2,4,9.0,4737,93
tt13424094,Defiant Jazz,Severance,1,7,8.8,6069,94
tt13351086,The Grey,For All Mankind,2,10,9.5,2980,95
tt0562988,Dalek,Doctor Who,1,6,8.6,8229,96
tt6162934,Chapter 5,Legion,1,5,9.0,4609,97
tt7435256,The Last Ceremony,The Handmaid's Tale,2,10,9.0,4521,98
tt7083044,Amor Vincit Omnia,Sense8,2,12,8.9,5023,99
tt6143054,Chapter 1,Legion,1,1,8.7,6591,100
tt0772457,The Impossible Planet,Doctor Who,2,8,8.6,7770,101
tt0562986,Bad Wolf,Doctor Who,1,12,8.6,7702,102
tt1577259,The Time of Angels,Doctor Who,5,4,8.6,7423,103
tt2378304,I Am Anne Frank: Part 2,American Horror Story,2,5,8.8,5414,104
tt0579535,Serenity,Firefly,1,11,8.8,5404,105
tt0708758,Q Who,Star Trek: The Next Generation,2,16,8.9,4760,106
tt6681358,"Die All, Die Merrily",The 100,4,10,9.1,3824,107
tt14426860,A Quality of Mercy,Star Trek: Strange New Worlds,1,10,9.1,3810,108
tt3546818,We Are Grounders: Part 2,The 100,1,13,8.8,5316,109
tt1537139,White Tulip,Fringe,2,18,9.2,3461,110
tt0708420,Balance of Terror,Star Trek: The Original Series,1,14,8.8,5225,111
tt3970236,Spacewalker,The 100,2,8,8.8,5216,112
tt3818892,What Is Human?,Sense8,1,10,8.9,4558,113
tt4731494,Ye Who Enter Here,The 100,3,3,8.7,5932,114
tt15588252,Babylon's Ashes,The Expanse,6,6,9.0,4062,115
tt2471114,Madness Ends,American Horror Story,2,13,8.7,5786,116
tt0162905,Cause And Effect,Star Trek: The Next Generation,5,18,8.9,4448,117
tt6849500,June,The Handmaid's Tale,2,1,8.8,5016,118
tt5952350,Fallout,The Man in the High Castle,2,10,9.3,3038,119
tt4701544,Hell Bent,Doctor Who,9,12,8.6,6629,120
tt5709242,Playtest,Black Mirror,3,2,8.1,49207,121
tt15176904,Generation Loss,Westworld,4,4,8.7,5589,122
tt3332546,The Night of the Doctor,Doctor Who,,,9.0,3852,123
tt3887882,Just Turn the Wheel and the Future Changes,Sense8,1,11,8.9,4280,124
tt1672218,A Christmas Carol,Doctor Who,6,0,8.5,7793,125
tt2402301,Asylum of the Daleks,Doctor Who,7,1,8.5,7611,126
tt10772120,Anaconda,The 100,7,8,9.0,3757,127
tt7435254,Smart Power,The Handmaid's Tale,2,9,8.9,4132,128
tt0579541,War Stories,Firefly,1,9,8.8,4601,129
tt0579540,Trash,Firefly,1,13,8.8,4549,130
tt0708480,The Trouble with Tribbles,Star Trek: The Original Series,2,15,8.8,4547,131
tt3887950,What's Going On?,Sense8,1,4,8.7,5014,132
