tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0934814,Chuck,2,30917,8.6,127
tt0285331,24,2,35656,8.5,128
tt5626028,My Hero Academia,4,36549,8.5,129
tt0458290,Star Wars: The Clone Wars,5,65914,8.2,130
tt0934814,Chuck,3,25693,8.7,131
tt7745956,She-Ra and the Princesses of Power,5,16346,9.1,132
tt8416494,Doom Patrol,1,39599,8.4,133
tt5626028,My Hero Academia,6,23404,8.7,134
tt1442449,Spartacus,2,29896,8.5,135
tt10234724,Moon Knight,1,117587,8.1,136
tt9335498,Demon Slayer: Kimetsu no Yaiba,3,25503,8.6,137
tt4179452,The Last Kingdom,1,31582,8.5,138
tt1695360,The Legend of Korra,1,31660,8.5,139
tt0285331,24,1,45645,8.3,140
tt1636691,Generator Rex,2,21945,8.7,141
tt3749900,Gotham,4,45483,8.3,142
tt0278238,Samurai Jack,5,12823,9.3,143
tt1312171,The Umbrella Academy,2,41172,8.3,144
tt12590266,Cyberpunk: Edgerunners,1,36439,8.4,145
tt0118276,Buffy the Vampire Slayer,2,85955,8.1,146
tt6468322,Money Heist,1,65113,8.2,147
tt4145054,Shadowhunters,2,44247,8.3,148
tt7016936,Killing Eve,1,36198,8.4,149
tt0988824,Naruto: Shippuden,1,251937,8.0,150
tt2364582,Agents of S.H.I.E.L.D.,7,27254,8.5,151
tt1305826,Adventure Time,7,34967,8.4,152
tt0285331,24,3,31575,8.5,153
tt1636691,Generator Rex,1,24290,8.6,154
tt3061046,Steven Universe,2,31578,8.4,155
tt3749900,Gotham,1,97368,8.1,156
tt1758429,Spartacus: Gods of the Arena,1,23387,8.6,157
tt2359704,JoJo's Bizarre Adventure,2,45891,8.2,158
tt0988818,Gintama,2,20124,8.7,159
tt13668894,The Book of Boba Fett,1,141713,8.0,160
tt1489428,Justified,6,16852,8.8,161
tt5180504,The Witcher,2,83900,8.1,162
tt4189022,Ash vs Evil Dead,1,31952,8.4,163
tt0455275,Prison Break,3,43681,8.2,164
tt2930604,Star Wars: Rebels,2,50158,8.2,165
tt0407362,Battlestar Galactica,4,35205,8.3,166
tt2193021,Arrow,8,25267,8.5,167
tt0455275,Prison Break,4,74188,8.1,168
tt1695360,The Legend of Korra,4,25789,8.5,169
tt2375692,Black Sails,3,17960,8.7,170
tt11192306,Superman & Lois,1,33174,8.3,171
tt5348176,Barry,1,37179,8.3,172
tt11247158,The Legend of Vox Machina,1,23480,8.5,173
tt2930604,Star Wars: Rebels,4,30539,8.4,174
tt6994156,Close Enough,1,23072,8.5,175
tt3107288,The Flash,3,94252,8.0,176
tt0988818,Gintama,1,64273,8.1,177
tt1043813,Titans,1,46694,8.2,178
tt6994156,Close Enough,2,21928,8.6,179
tt0103359,Batman: The Animated Series,1,117171,8.0,180
tt6517102,Castlevania,4,17026,8.8,181
tt1305826,Adventure Time,5,78402,8.1,182
tt2375692,Black Sails,2,21069,8.6,183
tt3749900,Gotham,3,50487,8.2,184
tt4145054,Shadowhunters,3,29114,8.4,185
tt0118276,Buffy the Vampire Slayer,4,77959,8.0,186
tt2193021,Arrow,7,48962,8.2,187
tt0285331,24,4,29860,8.3,188
tt0455275,Prison Break,5,42017,8.2,189
tt1305826,Adventure Time,8,33679,8.3,190
tt7221388,Cobra Kai,4,30911,8.3,191
tt7441658,Black Clover,2,28693,8.4,192
tt0118276,Buffy the Vampire Slayer,7,56973,8.1,193
tt5897304,Mob Psycho 100,2,14071,8.9,194
tt1567432,Teen Wolf,6,20759,8.5,195
tt2017109,Banshee,2,20412,8.6,196
tt2364582,Agents of S.H.I.E.L.D.,1,98650,8.0,197
tt1312171,The Umbrella Academy,1,51810,8.1,198
tt1695360,The Legend of Korra,2,33764,8.3,199
tt0162065,Angel,2,42846,8.2,200
tt2261227,Altered Carbon,1,46604,8.1,201
tt5057054,Tom Clancy's Jack Ryan,1,31299,8.3,202
tt3061046,Steven Universe,1,72343,8.0,203
tt0384766,Rome,2,19664,8.5,204
tt13293588,Mushoku Tensei: Jobless Reincarnation,1,27287,8.3,205
tt0214341,Dragon Ball Z,4,46881,8.1,206
tt2375692,Black Sails,4,16989,8.6,207
tt2017109,Banshee,4,15191,8.7,208
tt4878326,Wynonna Earp,4,14888,8.7,209
tt0384766,Rome,1,27661,8.3,210
tt1567432,Teen Wolf,5,22415,8.4,211
tt0112159,Neon Genesis Evangelion,1,49119,8.1,212
tt0458290,Star Wars: The Clone Wars,4,67423,8.0,213
tt4343334,For My Son,2,11572,9.0,214
tt0279600,Smallville,10,22148,8.4,215
tt2017109,Banshee,1,24740,8.3,216
tt7221388,Cobra Kai,5,26505,8.3,217
tt1489428,Justified,2,19463,8.5,218
tt9288030,Reacher,1,30091,8.2,219
tt1598754,24: Live Another Day,1,15584,8.6,220
tt4532368,DC's Legends of Tomorrow,2,36510,8.1,221
tt0934814,Chuck,4,26221,8.3,222
tt4878326,Wynonna Earp,2,16875,8.6,223
tt7016936,Killing Eve,2,25167,8.3,224
tt4532368,DC's Legends of Tomorrow,3,35909,8.1,225
tt0162065,Angel,4,34316,8.2,226
tt11006642,Walker,1,36217,8.1,227
